Date,Open,High,Low,Close,Volume
2006-05-30,518.89,518.96,504.87,506.83,141014027
2006-05-31,505.51,513.21,498.98,512.65,240179473
2006-06-01,511.05,514.4,504.98,514.09,150612002
2006-06-02,516.33,520.31,512.87,513.55,138494714
2006-06-06,507.25,507.25,494.49,496.39,161347561
2006-06-07,497.65,500.95,493.63,499.04,149499176
2006-06-08,498.9,498.9,484.03,484.03,200403217
2006-06-09,484.57,492.7,484.3,491.31,191410222
2006-06-12,490.39,491.88,483.64,485.02,122718128
2006-06-13,484.38,484.38,472.35,474.64,190144330
2006-06-14,475.34,477.81,470.38,475.5,181784098
2006-06-15,478.19,488.37,478.19,487.3,142199888
2006-06-16,489.87,494.4,482.83,483.23,283194209
2006-06-19,485.05,492.8,485.05,489.04,141504182
2006-06-20,486.09,493.61,484.46,493.61,109061916
2006-06-21,494.82,494.82,487.4,494.4,112343484
2006-06-22,498.01,500.85,494.65,497.25,106813622
2006-06-23,496.89,499.31,494.72,497.05,105748582
2006-06-26,498.9,499.97,495.18,495.93,82580662
2006-06-27,498.7,498.98,490.55,491.18,94283594
2006-06-28,489.34,493.08,487.71,490.39,92341453
2006-06-29,493.15,501.88,492.9,501.23,116482719
2006-06-30,503.12,511.44,503.12,510.4,137969493
2006-07-03,511.33,513.65,510.08,513.65,75742760
2006-07-04,513.87,515.29,512.15,515.29,60515595
2006-07-05,512.83,513.11,504.74,506.05,99100058
2006-07-06,507.11,512.26,507.11,511.89,105577017
2006-07-07,510.47,513.21,506.45,510.3,97316727
2006-07-10,510.3,512.53,506.51,512.22,74366709
2006-07-11,509.17,510.51,503.22,504.9,106657769
2006-07-12,507.74,511.52,505.39,506.74,104568980
2006-07-13,503.65,503.65,495.44,496.92,147856919
2006-07-14,493.9,494.44,487.43,487.46,113310822
2006-07-17,489.2,489.2,482.28,485.83,113987038
2006-07-18,484.54,487.7,482.53,484.13,96496890
2006-07-19,486.12,496.7,485.24,496.55,132759654
2006-07-20,498.63,501.07,496.72,497.56,105921741
2006-07-21,496.45,496.79,487.04,489.11,139519295
2006-07-24,490.07,499.84,490.07,499.71,100980793
2006-07-25,500.69,502.08,497.93,499.48,110510103
2006-07-26,500.77,501.68,498.89,500.85,91838219
2006-07-27,504.03,508.23,502.82,507.65,158681270
2006-07-28,505.66,511.43,504.59,511.27,111662535
2006-07-31,510.96,511.67,509.06,509.95,93623945
2006-08-01,509.66,511.45,502.86,503.7,120932227
2006-08-02,506.12,511.02,505.81,510.84,113563068
2006-08-03,512.01,512.01,503.74,507.3,122167296
2006-08-04,509.23,515.43,508.88,514.32,125677466
2006-08-07,511.16,511.44,505.33,506.23,94178350
2006-08-08,509.32,510.49,506.61,508.35,87558076
2006-08-09,509.67,512.27,505.22,512,141853901
2006-08-10,508.38,508.38,500.26,506.04,162151276
2006-08-11,507.77,509.41,504.35,506.22,112483556
2006-08-14,509.61,512.01,509.01,511.51,91380116
2006-08-15,509.83,519.52,509.49,518.39,123180863
2006-08-16,518.86,523.05,517.83,522.11,127992946
2006-08-17,522.77,524.21,521.85,524.21,111964206
2006-08-18,523.45,525.55,522.12,523.17,119007425
2006-08-21,521.91,522.83,519.34,520.94,82390517
2006-08-22,523.43,523.43,518.03,522.67,100106729
2006-08-23,522.49,522.68,518,519.17,83940784
2006-08-24,518.89,524.38,516.25,521.86,114409176
2006-08-25,521.87,523.45,519.79,521.75,83640627
2006-08-28,521.7,525.35,518.34,525.04,62060498
2006-08-29,525.13,527.12,523.84,524.54,94713810
2006-08-30,525.86,527.75,525.09,526.6,94440391
2006-08-31,527.87,528.12,524.64,526.07,95849825
2006-09-01,526.05,530.16,526,527.94,96879855
2006-09-04,529.87,531.49,529.58,530.95,71242382
2006-09-05,530.7,530.85,526.68,528.74,85958650
2006-09-06,528.45,528.62,522.12,523.05,106422716
2006-09-07,521.08,521.08,517.68,519.16,99653291
2006-09-08,520.33,522.29,519.38,521.05,97528354
2006-09-11,519.07,520.88,516.25,520.76,96054841
2006-09-12,521.43,527.48,518.93,527.19,127870555
2006-09-13,528.98,530.38,528.01,530.38,115827917
2006-09-14,530.77,532.71,529.25,530.72,125555496
2006-09-15,530.97,534.18,530.61,533.02,304078894
2006-09-18,532.56,534.59,530.11,532.38,112952468
2006-09-19,531.99,532.51,527.73,528.09,136464452
2006-09-20,528.16,535.16,527.88,534.79,123728896
2006-09-21,534.7,536.63,533.14,535.15,147257424
2006-09-22,532.09,532.34,526.62,528.62,127866334
2006-09-25,529.8,533.24,527.53,530.45,112970832
2006-09-26,533.76,536.93,532.47,535.76,164176725
2006-09-27,538.01,539.08,535.67,538.39,155040757
2006-09-28,538.26,539.51,537.58,538.8,135679204
2006-09-29,539.44,542.34,539.37,540.58,116648311
2006-10-02,541.94,542.6,537.5,540.27,103834920
2006-10-04,540.06,544.11,539.79,544.05,156986391
2006-10-05,546.17,548.31,545.72,546.75,154441216
2006-10-06,547.1,547.44,544.56,547.07,114526834
2006-10-09,545.39,547.3,544.37,547.3,100792752
2006-10-10,548.25,551,547.72,550.45,120335542
2006-10-11,549.52,551.25,547.42,550.73,109496024
2006-10-12,550.92,554.41,550.47,554.15,128679458
2006-10-13,555.58,556.06,553.58,554.97,123876056
2006-10-16,555.52,556.3,554.27,556.01,95960314
2006-10-17,554.02,554.38,548.84,549.51,129718784
2006-10-18,551.72,557.42,551.59,555.36,123304186
2006-10-19,554,557.29,552.65,555.39,128542151
2006-10-20,556.77,558.99,555.78,557.82,164627866
2006-10-23,559.03,561.49,556.64,561.13,107925697
2006-10-24,560.56,561.92,559.98,561.71,111233570
2006-10-25,560.97,564.12,560.78,563.39,136744664
2006-10-26,564.84,566.32,563.65,564.69,141340900
2006-10-27,564.91,565.78,560.11,562.61,153228811
2006-10-30,558.97,561.92,557.69,561.54,122375305
2006-10-31,560.28,563.98,560.1,562.87,137278248
2006-11-01,562.97,566.16,562.66,564.78,127683470
2006-11-02,562.61,565.11,557.75,559.33,165714682
2006-11-03,560.39,563.64,559.67,560.88,154064942
2006-11-06,562.44,568.53,562.18,568.53,134502605
2006-11-07,568.53,571.36,568.47,571.32,156044231
2006-11-08,569.19,570.57,567.71,570.21,170055282
2006-11-09,570.94,571.54,568.84,570.8,177203177
2006-11-10,569.37,571.27,567.18,570.83,161485608
2006-11-13,570.19,574.79,569.95,574.1,133328725
2006-11-14,574.65,575.31,571.84,573.48,131803762
2006-11-15,575.21,577.21,575.04,577.03,189362335
2006-11-16,576.86,578.87,576.13,578.41,170333616
2006-11-17,578.62,578.92,574.42,575.27,183914371
2006-11-20,572.53,578.4,571.44,577.97,129006387
2006-11-21,577.65,580.12,577.65,578.98,116438266
2006-11-22,580.52,582.34,579.02,580.76,128714433
2006-11-23,581.61,582.17,579.59,580.58,89858298
2006-11-24,579.39,580.14,571.54,575.21,170405137
2006-11-27,574.11,575.71,565.25,565.27,182141941
2006-11-28,564.61,565.27,560.95,563.38,181030036
2006-11-29,565.76,571.67,565.51,571.67,168000011
2006-11-30,572.6,574.72,566.89,567.14,165422820
2006-12-01,568.23,571.39,558.5,562.13,172251284
2006-12-04,564.1,566.69,561.25,566.49,126761426
2006-12-05,567.57,573,566.18,572.59,146270970
2006-12-06,571.89,573.72,570.64,572.85,124966821
2006-12-07,572.2,578.55,572.2,576.67,134398339
2006-12-08,575.26,578.2,571.95,577.81,138969930
2006-12-11,579.71,582.22,579.71,581.89,132852793
2006-12-12,581.44,582.95,581.04,582.49,120467433
2006-12-13,582.67,586.8,582.28,586.8,157479845
2006-12-14,588.49,590.01,587.31,589.73,140893230
2006-12-15,591.23,594.23,590.56,593.17,294315236
2006-12-18,593.02,595.46,593.02,594.13,117432775
2006-12-19,591.48,591.48,587.36,589.7,123239174
2006-12-20,592.4,594.3,592.4,593.01,118379361
2006-12-21,592.12,593.42,591.13,592.13,107814320
2006-12-22,591.89,592.15,585.91,586.52,82409984
2006-12-27,588.67,595.64,588.29,595.45,70356594
2006-12-28,596.7,596.76,594.75,595.87,65333618
2006-12-29,595.99,596.87,594.72,595.11,46583950
2007-01-02,597,602.67,596.83,602.61,94001766
2007-01-03,602.73,604.55,601.72,603.79,126064321
2007-01-04,601.15,602.49,598.85,601.92,153265539
2007-01-05,600.05,600.55,595.06,595.4,167448405
2007-01-08,597.09,598.25,594.73,596.66,143607706
2007-01-09,598.21,601.6,597.22,597.65,169363991
2007-01-10,594.93,595.32,590.82,593.39,182031826
2007-01-11,595.82,604.21,594.37,603.71,190925073
2007-01-12,603.97,605.29,601.57,605.29,171300045
2007-01-15,607.62,609.21,607.38,608.14,116645239
2007-01-16,608.49,609.15,606.2,606.94,123952321
2007-01-17,606.76,608.16,603.53,605.81,148331099
2007-01-18,607.36,608.98,603.32,605.31,194290893
2007-01-19,604.51,610.62,602.26,610.27,213337998
2007-01-22,610.92,611.97,606.02,606.09,164955045
2007-01-23,606.59,607.25,601.22,605.33,164370546
2007-01-24,607.59,612.3,606.16,611.6,213834775
2007-01-25,610.88,613.09,607.94,609.12,222605039
2007-01-26,606.26,609.53,604.05,606.34,183325138
2007-01-29,607.79,610.5,606.12,609.73,165438305
2007-01-30,608.86,615.55,608.59,614.75,190663122
2007-01-31,613.56,615.88,612.32,614.9,210992492
2007-02-01,618.27,622.49,618.19,620.69,217767208
2007-02-02,620.9,625.05,620.77,623.65,200341709
2007-02-05,623.23,624.28,622.06,623.15,144434449
2007-02-06,624.04,626.12,622.46,623.51,173384101
2007-02-07,624.59,627.44,624.49,626.96,180922618
2007-02-08,626.65,627.2,621.67,623.57,166604800
2007-02-09,625.9,628.1,625.9,626.95,166052159
2007-02-12,624.77,625.08,621.51,622.75,144389825
2007-02-13,624.24,626.36,623.87,626.36,155823252
2007-02-14,628.19,632.82,628.08,632.71,203823627
2007-02-15,631.62,633.76,631.58,632.48,179265798
2007-02-16,631.52,633.35,630.66,631.91,195725699
2007-02-19,632.66,635.53,632.59,635.07,136364442
2007-02-20,635.15,635.2,631.33,635.2,192668240
2007-02-21,636.12,637,630.36,631.8,190637534
2007-02-22,633.26,637.53,633.05,634.49,247073269
2007-02-23,635.58,636.84,634.13,636.36,198428399
2007-02-26,636.58,640.26,636.58,639.27,199649030
2007-02-27,634.53,634.63,618.08,618.34,315713445
2007-02-28,607.17,614.02,603.97,609.66,416904988
2007-03-01,609.55,613.78,594.43,602.76,346038477
2007-03-02,605.45,608.16,595.47,599.99,266331136
2007-03-05,599.41,599.54,583.94,592.76,288131413
2007-03-06,595.62,599.89,594.88,598.89,233943450
2007-03-07,600.28,603.3,598.74,601.95,179870458
2007-03-08,604.41,611.38,604.3,611.38,216255511
2007-03-09,611.1,613.14,606.76,611.52,180400674
2007-03-12,613.62,615.3,608.66,611.84,169104589
2007-03-13,611.88,612.75,604.19,604.19,174805276
2007-03-14,601.7,601.79,587.92,588.14,286125875
2007-03-15,590.9,601.44,590.79,600.61,235416530
2007-03-16,599.31,603.32,596.54,600.67,366831206
2007-03-19,604.03,609.59,603.77,609.3,186421988
2007-03-20,610.04,612.59,606.96,612.49,191053892
2007-03-21,611.84,615.08,611.71,613.93,190094973
2007-03-22,616.47,627.39,616.47,626.33,246504334
2007-03-23,626.19,630.26,624.11,630.15,251256218
2007-03-26,630.22,630.7,621.75,623.93,225755773
2007-03-27,626.36,628.97,625.2,626.87,191082223
2007-03-28,624.66,625.21,620.73,622.59,198550756
2007-03-29,625.03,630.55,625.03,630.28,179657182
2007-03-30,630.69,635.65,629.36,632.05,171086063
2007-04-02,631.34,634.56,630.09,634.24,155919588
2007-04-03,635.79,644.08,635.65,643.57,224096370
2007-04-04,645.86,646.2,643.14,646.02,166801886
2007-04-05,645.95,648.11,645.42,648.06,134435226
2007-04-10,648.45,654.72,647.76,654.35,182172399
2007-04-11,654.36,657.12,651.96,653.01,169662384
2007-04-12,652.32,652.67,646.75,651.56,173177264
2007-04-13,652.94,657.4,652.79,657.4,158027184
2007-04-16,659.25,667.95,659.13,667.95,189204298
2007-04-17,666.31,669.88,664,668.81,182496973
2007-04-18,667.53,667.53,660.01,663.06,190644281
2007-04-19,656.48,659.77,652.15,659.4,181285615
2007-04-20,660.94,669.7,660.72,668.02,310975169
2007-04-23,669.12,669.49,665.44,667.98,145312051
2007-04-24,667.63,668.2,657.83,661.9,199302849
2007-04-25,663.74,669.74,663.74,668.55,187772712
2007-04-26,670.87,674.43,670.3,672.44,241544533
2007-04-27,672.02,673.03,668.38,671.58,209446366
2007-04-30,670.57,675.97,670.57,674.14,143426128
2007-05-02,675.84,678.58,675.29,678.24,221698981
2007-05-03,679.73,680.17,674,678.62,263543535
2007-05-04,678.36,684.61,678.36,683.99,221533070
2007-05-07,684.91,685.91,683.41,684.98,121592604
2007-05-08,683.78,683.78,674.34,676.69,196794527
2007-05-09,679.55,680.75,675.51,679.36,179652665
2007-05-10,680.43,681.09,673.69,674.68,190292332
2007-05-11,669.52,679.8,664.98,679.77,245879080
2007-05-14,681.98,684.11,678,678.68,175700833
2007-05-15,676.77,683.52,675.53,682.36,218402338
2007-05-16,680.47,684,678.74,680.92,184922624
2007-05-17,683.82,684.7,681.71,682.86,99724095
2007-05-18,682.32,691.71,682.32,691.36,287442102
2007-05-21,692.58,694.09,690.61,692.04,179928860
2007-05-22,692.63,696.54,691.32,695.36,176799516
2007-05-23,695.64,701.96,695.64,701.85,209145128
2007-05-24,698.92,704.05,695.86,697.92,214867490
2007-05-25,695.52,701.13,694.41,700.68,186954217
2007-05-29,702.74,704.8,701.1,704.7,152937768
2007-05-30,699.86,702.86,696.01,702.73,178908444
2007-05-31,705.51,714.38,705.42,713.41,247320576
2007-06-01,714.56,723.12,714.56,722.2,236516944
2007-06-04,720.6,724.09,717.82,721.02,200076425
2007-06-05,722.22,723.06,713.83,716.88,216083524
2007-06-06,716.15,716.86,698.93,699.48,252586689
2007-06-07,702.37,703.99,687.18,689.43,241783808
2007-06-08,685.36,691.45,679.43,687.27,280710258
2007-06-11,691.82,697.95,691.48,697.95,187165753
2007-06-12,695.92,700.03,691.34,694.92,190665193
2007-06-13,692.56,696.46,687.57,695.05,199095228
2007-06-14,701.26,709.46,701.26,709.41,234814464
2007-06-15,710.46,724.75,710.46,724.41,426024596
2007-06-18,725.84,729.89,723.05,724.88,215613918
2007-06-19,725.97,727.88,722.76,724.53,187063683
2007-06-20,727.95,732.57,725.94,729.2,211915344
2007-06-21,724.95,726.26,713.02,718.06,234628961
2007-06-22,720.39,722.24,715.33,717.17,167513554
2007-06-25,711.98,715.85,706.95,715.18,191139521
2007-06-26,710.18,711.93,705.66,709,195632697
2007-06-27,705.69,705.71,699.81,703.68,218911972
2007-06-28,709.62,714.91,709.39,714.9,162771012
2007-06-29,717.88,722.14,713.46,722.14,180590945
2007-07-02,718.1,721.03,715.25,719.57,146095138
2007-07-03,722.66,729.03,722.66,728,192270882
2007-07-04,729.03,731.35,728.76,730.69,116237084
2007-07-05,733.57,733.57,722.82,723.87,177345559
2007-07-06,723.42,729.23,721.15,729.23,144185754
2007-07-09,732.56,735.55,730.72,732.15,151032434
2007-07-10,733.65,734.72,721.12,722.79,216484887
2007-07-11,718.08,718.08,708.75,716.78,216153270
2007-07-12,719.71,730.09,715.91,730.09,193319185
2007-07-13,734.64,738.69,730.65,732.82,184419305
2007-07-16,733.78,735.8,731.11,733.53,139182399
2007-07-17,731.78,731.78,723.94,727.51,172425057
2007-07-18,723.55,723.7,714.4,715.26,206304506
2007-07-19,718.71,725.09,718.5,723.52,196914699
2007-07-20,723.23,725.01,713.22,713.73,228755615
2007-07-23,714.25,718.88,710.46,718.88,164621107
2007-07-24,716.13,718.1,707.04,707.04,187047071
2007-07-25,701.58,705.24,694.27,696.74,330660227
2007-07-26,698.16,699.66,679.59,679.62,332823780
2007-07-27,677.05,681.67,667.15,675.38,343737799
2007-07-30,675.63,680.26,670.97,675.95,235649411
2007-07-31,680.24,691.32,679.57,688.3,262937350
2007-08-01,687.18,687.18,672.05,678.33,262288088
2007-08-02,682.11,686.09,680.56,682.99,220549188
2007-08-03,684.13,685.6,673.73,674.8,205844617
2007-08-06,671.98,676.57,670.24,674.03,219680540
2007-08-07,677.08,681.93,675.07,679.11,217874022
2007-08-08,682.04,688.12,681.35,687.66,272068494
2007-08-09,684.77,684.77,671.32,674.09,333518052
2007-08-10,672.55,672.55,658.21,662.62,392437806
2007-08-13,666.37,674.39,666.37,674.26,222634849
2007-08-14,670.45,675.6,666.81,670.08,184860103
2007-08-15,666.05,672.14,662.45,669.97,223073098
2007-08-16,669.17,669.2,650.39,651.49,385235809
2007-08-17,648.86,668.62,644.12,659.55,477185547
2007-08-20,662.08,667.6,662.08,663.16,173028432
2007-08-21,665.22,668.72,658.5,665.22,182513380
2007-08-22,665.49,675.74,665.49,674.3,189755813
2007-08-23,679.9,682.73,675.98,675.98,180946500
2007-08-24,673.23,676.81,671.26,675.84,125294979
2007-08-27,678.03,679.8,673.75,674.48,86040815
2007-08-28,673.1,673.54,667.44,668.31,133564484
2007-08-29,663.64,669.97,661.24,669.29,178908706
2007-08-30,672.42,677.68,667.92,677.05,159867802
2007-08-31,680.59,688.91,678.89,687.8,190109582
2007-09-03,688.69,690.99,687.97,689.5,108071458
2007-09-04,688.53,696.13,684.9,696.07,156957594
2007-09-05,693.78,695.83,684.19,684.21,166527295
2007-09-06,687.43,689.68,677.91,687.03,163153966
2007-09-07,685.55,688.12,669.85,670.84,210366601
2007-09-10,671.56,673.21,664.08,664.38,163715334
2007-09-11,668.14,673.92,668.12,672.35,142171068
2007-09-12,672.09,674.42,669.79,673.96,149892801
2007-09-13,672.24,679.35,670.08,678.67,175190232
2007-09-14,676.8,676.86,670.9,675.04,178097539
2007-09-17,673.7,676.39,669.19,671.82,151453002
2007-09-18,669.86,681.02,669.62,680.39,206532790
2007-09-19,682.95,697.73,682.71,696.38,279635922
2007-09-20,693.36,695.11,691.9,694.45,173899082
2007-09-21,693.17,702.56,693.08,700.4,438580838
2007-09-24,699.19,701.39,698.29,700.64,184839350
2007-09-25,697.14,698.93,693.53,697.92,185298614
2007-09-26,700.28,702.36,700.07,701.51,163664270
2007-09-27,705.48,708.58,704.57,705.94,195916618
2007-09-28,705.72,707.33,700.65,706.08,189809163
2007-10-01,704.21,711.36,704.21,711.36,171021073
2007-10-02,713.68,717.03,712.42,714.31,210357612
2007-10-04,714.21,716.26,712.16,714.99,146511269
2007-10-05,716.17,721.47,715.67,721.13,171261929
2007-10-08,722.3,722.3,718.82,719.03,157999798
2007-10-09,718.82,722.05,717.12,719.79,171591532
2007-10-10,720.98,722.3,718.42,720.56,167274109
2007-10-11,721.18,728.04,720.43,725.62,214926996
2007-10-12,722.2,726.17,720.35,726.17,175309824
2007-10-15,725.76,726.7,719.29,720.22,156890852
2007-10-16,717.69,718.26,715.4,717.84,201050999
2007-10-17,716.46,723.07,715.96,720.85,175960713
2007-10-18,721.87,723.42,713.92,714.66,194089984
2007-10-19,711.81,716.69,710.86,711.12,215782810
2007-10-22,706.8,706.94,700.09,702.51,199983468
2007-10-23,705.62,711.28,705.56,708.48,197401828
2007-10-24,708.02,710.75,705.32,707.03,192076208
2007-10-25,710.53,719.35,710.53,716.4,252530779
2007-10-26,718.06,719.38,715.03,718.12,205952273
2007-10-29,722.39,724.05,722.23,723.67,171812159
2007-10-30,722.84,723.29,719.6,720.36,171649968
2007-10-31,719.45,725.59,719.34,725.43,207856890
2007-11-01,726.27,727.22,711.73,713.79,208104789
2007-11-02,710.35,711.9,706.36,710.72,195138173
2007-11-05,705.73,708.46,705.06,706.3,161834667
2007-11-06,708.57,712.01,708.02,709.07,167885926
2007-11-07,709.94,712.28,702.38,706.16,206477585
2007-11-08,703.5,708.4,698.07,706.72,310143181
2007-11-09,709.45,715,703,704.25,288540626
2007-11-12,701.29,704.14,699.97,702.03,197121798
2007-11-13,699.16,699.45,695.33,697.78,231772297
